bin,cumulative_traveltime_dijkstra-fastest-path
1,8.80262318170815e-05
2,0.0002640786954512445
3,0.0006601967386281112
4,0.0012323672454391
5,0.0018485508681587
6,0.0029928918817807
7,0.0041372328954028
8,0.0054356198147047
9,0.0071961444510464
10,0.0092427543407935
11,0.0117735085055346
12,0.0145463348077727
13,0.0178693250588675
14,0.021170308752008
15,0.024669351466737
16,0.0285204991087344
17,0.0325256926564116
18,0.0369270042472656
19,0.0414603551858453
20,0.0459716995664708
21,0.0508131423164102
22,0.0554785326027156
23,0.0604960278162892
24,0.0656455623775885
25,0.0706190444752536
26,0.07570255936269
27,0.0805880152285381
28,0.0858915956955172
29,0.0909751105829537
30,0.0960146123544816
31,0.1013842124953236
32,0.1065557536145771
33,0.1116392685020136
34,0.1165467309258158
35,0.1217182720450694
36,0.1268898131643229
37,0.1316212231244911
38,0.1365726986642019
39,0.1415901938777755
40,0.1465196628595321
41,0.1513831121674259
42,0.1563125811491824
43,0.1609779714354877
44,0.16588543385929
45,0.1705068110296868
46,0.1753262472216721
47,0.1800136440659316
48,0.1847010409101912
49,0.1893884377544508
50,0.1938117559032592
51,0.1983451068418389
52,0.2027684249906472
53,0.207631874298541
54,0.2121872317950749
55,0.2168086089654717
56,0.22123192711428
57,0.2258312977267225
58,0.2304746814550736
59,0.2351180651834246
60,0.2396954292379129
61,0.2441187473867212
62,0.2486741048832552
63,0.2533394951695605
64,0.2578288329922317
65,0.2625602429523998
66,0.2672256332387051
67,0.2715829317136506
68,0.2762263154420017
69,0.2808036794964899
70,0.285535089456658
71,0.2899584076054664
72,0.2946237978917717
73,0.2991791553883057
74,0.3036244800950683
75,0.3084439162870535
76,0.3129992737835875
77,0.31759864439603
78,0.3221099887766555
79,0.3266213331572809
80,0.3311326775379064
81,0.3356660284764861
82,0.3396712220241633
83,0.3433463172025264
84,0.3470874320547524
85,0.3507845337910698
86,0.3545476552012501
87,0.3582667634955218
88,0.3619858717897934
89,0.3658150128738365
90,0.3697101736317423
91,0.3732972425782884
92,0.3772804295680114
93,0.3809555247463745
94,0.3848506855042804
95,0.3885257806826436
96,0.3922889020928238
97,0.3960740300609583
98,0.3998811645870471
99,0.4036442859972274
100,0.4075614533130875
101,0.4112365484914507
102,0.415175722365265
103,0.418916837217491
104,0.4226799586276712
105,0.4265751193855771
106,0.4306463326071171
107,0.4344974802491144
108,0.4385246803547459
109,0.4425518804603773
110,0.4467771395875973
111,0.4506282872295946
112,0.454655487335226
113,0.458726700556766
114,0.4626438678726262
115,0.4666930745362119
116,0.470610241852072
117,0.4746154353997492
118,0.4785326027156094
119,0.4825157897053323
120,0.4867630553905065
121,0.490548183358641
