purpose,h,arrival,departure
escape,0,0.20743381527695254,0.8404524548315399
escape,1,0.2541977509297771,0.1595475451684602
escape,2,0.23036464866530226,0.0
escape,3,0.17849519156708699,0.0
escape,4,0.1092625602429524,0.0
escape,5,0.020246033317928742,0.0
