purpose,bin,traveltime,time,cumulative_traveltime
escape,1,0.0011912538907889174,00:01,0.0011912538907889174
escape,2,7.877646697152519E-4,00:02,0.0019790185605041695
escape,3,9.222610767398071E-4,00:03,0.0029012796372439764
escape,4,0.0010567574837643623,00:04,0.003958037121008339
escape,5,0.001152826345924759,00:05,0.005110863466933098
escape,6,0.0016908119740229796,00:06,0.006801675440956078
escape,7,0.0019405910156400107,00:07,0.00874226645659609
escape,8,0.002382507781577835,00:08,0.011124774238173924
escape,9,0.003247127541021404,00:09,0.014371901779195327
escape,10,0.00391960957614418,00:10,0.018291511355339508
escape,11,0.004419167659378242,00:11,0.02271067901471775
escape,12,0.0059946969988087465,00:12,0.028705376013526497
escape,13,0.006359758675018253,00:13,0.03506513468854475
escape,14,0.006782461668523998,00:14,0.04184759635706874
escape,15,0.006974599392844791,00:15,0.04882219574991353
escape,16,0.007762364062560043,00:16,0.056584559812473574
escape,17,0.008088998193905392,00:17,0.06467355800637897
escape,18,0.007954501786880836,00:18,0.07262805979325981
escape,19,0.00841563232525074,00:19,0.08104369211851055
escape,20,0.008607770049571533,00:20,0.08965146216808208
escape,21,0.008915190408484801,00:21,0.09856665257656688
escape,22,0.008953617953348961,00:22,0.10752027052991585
escape,23,0.009068900587941436,00:23,0.11658917111785728
escape,24,0.00951081735387926,00:24,0.12609998847173653
escape,25,0.009664527533335895,00:25,0.13576451600507244
escape,26,0.009357107174422626,00:26,0.14512162317949506
escape,27,0.009606886216039657,00:27,0.15472850939553473
escape,28,0.00951081735387926,00:28,0.164239326749414
escape,29,0.009856665257656688,00:29,0.17409599200707068
escape,30,0.010048802981977481,00:30,0.18414479498904818
escape,31,0.00954924489874342,00:31,0.1936940398877916
escape,32,0.010221726933866195,00:32,0.2039157668216578
escape,33,0.009587672443607578,00:33,0.21350343926526538
escape,34,0.009952734119817085,00:34,0.22345617338508247
escape,35,0.009318679629558468,00:35,0.23277485301464093
escape,36,0.009741382623064213,00:36,0.24251623563770514
escape,37,0.00953003112631134,00:37,0.2520462667640165
