purpose,bin,arrival,departure,traveltime,time
escape,10,0.018291511355339508,0.029051223917303925,0.31308842178073243,00:10
escape,20,0.07135995081274257,0.15647696268685393,0.0794105214617838,00:20
escape,30,0.09449333282096607,0.355627713945356,0.06936171847980632,00:30
escape,40,0.09622257233985321,0.32571187026860854,0.055585443646005456,00:40
escape,50,0.08354148253468086,0.11451408369519271,0.05153133766283672,00:50
escape,60,0.07243592206893902,0.01763824309264881,0.06671021788417938,01:00
escape,70,0.06580717057987165,9.79902394036045E-4,0.047554086769396306,01:10
escape,80,0.0610229412442839,0.0,0.04960996041962879,01:20
escape,90,0.05531645083195635,0.0,0.04196287899166122,01:30
escape,100,0.05523959574222803,0.0,0.04102140414248934,01:40
escape,110,0.04937939515044384,0.0,0.0460746262921262,01:50
escape,120,0.04469123467701649,0.0,0.04471044844944856,02:00
escape,130,0.04180916881220459,0.0,0.028263459247588673,02:10
escape,140,0.04178995503977251,0.0,0.019521192790992584,02:20
escape,150,0.04175152749490835,0.0,0.011893325135457095,02:30
escape,160,0.03556469277177881,0.0,0.009971947892249164,02:40
escape,170,0.019521192790992584,0.0,0.011143988010606003,02:50
escape,180,0.012392883218691158,0.0,0.007185950889597664,03:00
escape,190,0.012392883218691158,0.0,0.0053990700534142875,03:10
escape,200,0.008992045498213119,0.0,0.0,03:20
escape,210,0.007493371248510933,0.0,0.0,03:30
escape,220,0.007493371248510933,0.0,0.0,03:40
escape,230,0.0029973484994043733,0.0,0.0,03:50
