bin,cumulative_traveltime_dijkstra-fastest-path
1,6.798866855524079e-05
2,9.06515580736544e-05
3,0.000226628895184136
4,0.0005439093484419263
5,0.0010198300283286
6,0.0018810198300283
7,0.0024929178470254
8,0.0033087818696883
9,0.0043286118980169
10,0.0059603399433427
11,0.0079773371104815
12,0.0105609065155807
13,0.0136203966005665
14,0.0172464589235127
15,0.0211444759206798
16,0.0253824362606232
17,0.0300736543909348
18,0.0350821529745042
19,0.0402266288951841
20,0.0453257790368272
21,0.0503116147308781
22,0.055342776203966
23,0.0602606232294617
24,0.0655864022662889
25,0.0705269121813031
26,0.0756940509915014
27,0.0809518413597733
28,0.0863002832861189
29,0.0915807365439093
30,0.0968385269121812
31,0.10214164305949
32,0.1073087818696883
33,0.1126118980169971
34,0.1177337110481586
35,0.1229915014164305
36,0.1279093484419263
37,0.1329178470254957
38,0.1381756373937677
39,0.1432067988668555
40,0.1482832861189801
41,0.1534504249291784
42,0.1582776203966006
43,0.1631274787535411
44,0.168
45,0.1730764872521246
46,0.1779036827195468
47,0.1827308781869689
48,0.187671388101983
49,0.1924079320113315
50,0.1971898016997167
51,0.2018130311614731
52,0.2065495750708215
53,0.2112407932011331
54,0.2160906515580737
55,0.2207592067988669
56,0.2254957507082153
57,0.2300963172804533
58,0.2347875354107649
59,0.2395694050991501
60,0.2442152974504249
61,0.2488611898016997
62,0.2534390934844193
63,0.2582209631728046
64,0.2631614730878188
65,0.2677620396600567
66,0.2724532577903683
67,0.2772351274787536
68,0.2817223796033995
69,0.286458923512748
70,0.2911274787535411
71,0.295886685552408
72,0.3005552407932012
73,0.3054504249291785
74,0.3101416430594901
75,0.3148101983002833
76,0.3195014164305949
77,0.3242832861189802
78,0.3287932011331445
79,0.3335524079320114
80,0.3382889518413599
81,0.3429801699716714
82,0.3476940509915014
83,0.3524305949008499
84,0.3571444759206799
85,0.3617450424929179
86,0.3665495750708216
87,0.3712181303116147
88,0.3758866855524079
89,0.38071388101983
90,0.3853597733711048
91,0.3896883852691218
92,0.394084985835694
93,0.3981416430594901
94,0.4020396600566572
95,0.4061189801699717
96,0.410515580736544
97,0.4149348441926346
98,0.4191954674220964
99,0.4235694050991502
100,0.4276487252124646
101,0.4317507082152975
102,0.4357620396600567
103,0.44
104,0.4439660056657224
105,0.4481813031161473
106,0.4524192634560907
107,0.4565892351274788
108,0.4605325779036827
109,0.465042492917847
110,0.469371104815864
111,0.4732464589235127
112,0.4774844192634561
113,0.4817903682719546
114,0.4858923512747875
115,0.489813031161473
116,0.4935750708215297
117,0.4975410764872521
118,0.5015524079320113
119,0.5053824362606232
120,0.5093484419263455
121,0.51342776203966
122,0.5175524079320113
123,0.5213824362606232
124,0.5255297450424928
125,0.5294730878186968
126,0.5337337110481586
127,0.5375637393767705
128,0.5413484419263456
129,0.5451104815864022
130,0.549212464589235
131,0.5530424929178469
132,0.5568498583569403
133,0.5605892351274786
134,0.5647138810198299
135,0.5685212464589233
136,0.5724419263456089
137,0.5763626062322944
138,0.5804419263456089
139,0.584611898016997
140,0.5890991501416428
141,0.593382436260623
142,0.5975524079320111
143,0.6017450424929176
144,0.6060509915014162
145,0.6102662889518411
146,0.6144362606232292
147,0.6189915014164303
148,0.6231388101983
149,0.6271048158640223
150,0.631524079320113
151,0.6356940509915011
152,0.6399773371104813
153,0.6439433427762037
154,0.6481586402266286
155,0.6521699716713878
156,0.6564759206798864
157,0.6606005665722376
158,0.664951841359773
159,0.6689405099150139
160,0.6718413597733708
161,0.6748328611898013
162,0.6777790368271951
163,0.680679886685552
164,0.6835127478753538
165,0.6864362606232292
166,0.689495750708215
167,0.6923966005665719
168,0.6952747875354105
169,0.6982889518413595
170,0.7003739376770536
171,0.7024362606232292
172,0.7046118980169969
173,0.7068328611898014
174,0.7089405099150139
175,0.7110934844192632
176,0.7132011331444758
177,0.7153767705382434
178,0.7175524079320111
179,0.7198186968838525
180,0.7222209631728043
181,0.7245552407932009
182,0.7266855524079318
183,0.7289518413597731
184,0.7313767705382433
185,0.7336883852691215
186,0.7359320113314445
187,0.7381756373937675
188,0.740396600566572
189,0.7429121813031159
190,0.7449971671388099
191,0.7473314447592065
192,0.7496203966005663
193,0.7521133144475919
194,0.7543342776203964
195,0.7565779036827194
196,0.7588895184135975
197,0.7614050991501414
198,0.7636260623229459
199,0.7660283286118977
200,0.7684079320113312
201,0.7707195467422093
202,0.7730084985835691
203,0.7755694050991498
204,0.777881019830028
205,0.780237960339943
206,0.7826855524079317
207,0.7850651558073651
208,0.7876033994334275
209,0.7901416430594899
210,0.7926798866855522
211,0.7949461756373936
212,0.7973031161473085
213,0.7992747875354105
214,0.8006798866855521
215,0.8019943342776201
216,0.8034220963172802
217,0.804781869688385
218,0.8061189801699714
219,0.8075467422096315
220,0.8088838526912179
221,0.8104022662889516
222,0.8117167138810196
223,0.812940509915014
224,0.8143229461756372
225,0.8156373937677052
226,0.8166345609065153
227,0.817495750708215
228,0.8183796033994332
229,0.8192407932011329
230,0.8202152974504247
231,0.8209858356940507
232,0.8219150141643057
233,0.8228215297450422
234,0.8238186968838523
235,0.8247705382436257
236,0.8255637393767702
237,0.8264249291784699
238,0.8271728045325776
239,0.8280793201133141
240,0.8289405099150138
241,0.8297790368271951
242,0.8307535410764869
243,0.8317280453257787
244,0.83256657223796
245,0.833495750708215
246,0.8342436260623227
247,0.8352634560906513
248,0.8361473087818695
249,0.836940509915014
250,0.8379376770538242
251,0.8388215297450423
252,0.8397280453257788
253,0.8405212464589233
254,0.841382436260623
255,0.8422889518413595
256,0.8431501416430592
257,0.8438980169971669
258,0.8448725212464587
259,0.8457337110481584
260,0.8466628895184134
261,0.8476373937677052
262,0.8485892351274785
263,0.8494277620396599
264,0.8503796033994332
265,0.8511954674220961
266,0.8521019830028326
267,0.8529178470254954
268,0.8540056657223793
269,0.8547988668555239
270,0.8557280453257788
271,0.8566798866855522
272,0.8575864022662887
273,0.8582889518413596
274,0.8591728045325777
275,0.8601019830028327
276,0.8610084985835692
277,0.8617790368271953
278,0.8627082152974502
279,0.863682719546742
280,0.8646572237960338
281,0.8655184135977335
282,0.8662436260623227
283,0.8672181303116145
284,0.8681473087818695
285,0.8689631728045324
286,0.8699150141643057
287,0.8707988668555239
288,0.8716373937677052
289,0.872611898016997
290,0.8734277620396599
291,0.8742436260623228
292,0.8750368271954673
293,0.8760793201133142
294,0.8769405099150139
295,0.8777790368271953
296,0.8786175637393766
297,0.8795467422096316
298,0.8805665722379602
299,0.8812917847025494
300,0.8822889518413596
301,0.8831501416430593
302,0.8839433427762038
303,0.884827195467422
304,0.8857110481586401
305,0.8866175637393766
306,0.8875014164305948
307,0.8882946175637393
308,0.8893824362606232
309,0.8902209631728045
310,0.891127478753541
311,0.8918526912181303
312,0.89271388101983
313,0.8938016997167139
314,0.8945949008498584
315,0.8953201133144476
316,0.8962492917847026
317,0.8971784702549576
318,0.8981756373937677
319,0.8990594900849859
320,0.8998980169971672
321,0.9008498583569404
322,0.901688385269122
323,0.9025949008498584
324,0.9033201133144476
325,0.904271954674221
326,0.9051784702549576
327,0.9061756373937676
328,0.906968838526912
329,0.9078526912181304
330,0.9086912181303116
331,0.909597733711048
332,0.9104815864022664
333,0.9114107648725212
334,0.9123172804532578
335,0.9131104815864024
336,0.9140396600566572
337,0.9149688385269122
338,0.9158526912181304
339,0.9168045325779036
340,0.9176203966005666
341,0.918458923512748
342,0.9193201133144476
343,0.9202492917847026
344,0.921087818696884
345,0.9220623229461756
346,0.922946175637394
347,0.9237847025495752
348,0.9246912181303116
349,0.9255524079320114
350,0.9264135977337112
351,0.927229461756374
352,0.9280679886685552
353,0.9290424929178472
354,0.92985835694051
355,0.9308101983002832
356,0.9316033994334278
357,0.93271388101983
358,0.9334844192634562
359,0.9343456090651558
360,0.9353654390934844
361,0.9360906515580736
362,0.9371104815864024
363,0.9378810198300284
364,0.9386968838526912
365,0.9396260623229462
366,0.9404419263456092
367,0.9414617563739376
368,0.9421869688385268
369,0.943116147308782
370,0.9440226628895184
371,0.9450198300283286
372,0.9457677053824364
373,0.9467648725212464
374,0.9475807365439092
375,0.9484192634560906
376,0.9494164305949008
377,0.9502776203966004
378,0.9511614730878186
379,0.952
380,0.9529065155807364
381,0.9537677053824362
382,0.954742209631728
383,0.9556487252124644
384,0.956441926345609
385,0.957212464589235
386,0.9582096317280452
387,0.9590028328611896
388,0.9599320113314448
389,0.9608158640226628
390,0.9617677053824362
391,0.9626515580736544
392,0.963512747875354
393,0.9643286118980168
394,0.965212464589235
395,0.9660056657223796
396,0.9669801699716714
397,0.9676827195467422
398,0.9687932011331444
399,0.9696770538243626
400,0.9704702549575072
401,0.9713314447592069
402,0.9722606232294618
403,0.9732124645892352
404,0.9740963172804532
405,0.9749348441926348
406,0.9758640226628896
407,0.976657223796034
408,0.977631728045326
409,0.9784929178470256
410,0.9792634560906516
411,0.980215297450425
412,0.9810084985835696
413,0.9819603399433428
414,0.9827535410764874
415,0.983773371104816
416,0.984543909348442
417,0.9855184135977338
418,0.9864475920679888
419,0.9873767705382438
420,0.9881926345609068
421,0.9891218130311616
422,0.989960339943343
423,0.9907988668555244
424,0.9917280453257792
425,0.9924985835694052
426,0.9934504249291788
427,0.9943342776203968
428,0.9953087818696886
429,0.9960566572237964
430,0.9969858356940512
431,0.9979150141643064
432,0.9988668555240796
433,0.999773371104816
434,0.9999546742209634
435,1.0000000000000002
