purpose,bin,arrival,departure,traveltime,time
escape,10,0.016449386503067483,0.028546779141104296,0.37962039877300613,00:10
escape,20,0.08280291411042945,0.15724693251533742,0.07632285276073619,00:20
escape,30,0.11527990797546012,0.3562691717791411,0.0713957055214724,00:30
escape,40,0.11173312883435582,0.3205138036809816,0.05989263803680982,00:40
escape,50,0.09812116564417178,0.11955521472392638,0.06560582822085889,00:50
escape,60,0.08519938650306748,0.016794478527607362,0.06598926380368098,01:00
escape,70,0.06476226993865031,0.0010161042944785276,0.05289493865030675,01:10
escape,80,0.06407208588957056,5.7515337423312883E-5,0.054792944785276076,01:20
escape,90,0.06319018404907975,0.0,0.03594708588957055,01:30
escape,100,0.05387269938650307,0.0,0.0352760736196319,01:40
escape,110,0.052511503067484665,0.0,0.03439417177914111,01:50
escape,120,0.046875,0.0,0.024328987730061348,02:00
escape,130,0.03585122699386503,0.0,0.023504601226993865,02:10
escape,140,0.03232361963190184,0.0,0.014340490797546013,02:20
escape,150,0.027894938650306747,0.0,0.005061349693251534,02:30
escape,160,0.02062883435582822,0.0,6.326687116564418E-4,02:40
escape,170,0.01731211656441718,0.0,0.0,02:50
escape,180,0.010391104294478528,0.0,0.0,03:00
escape,190,7.285276073619632E-4,0.0,0.0,03:10
