purpose,h,arrival,departure
escape,0,0.17167315860126317,0.5000330098369314
escape,1,0.2658392200875861,0.4987126163596752
escape,2,0.23225721264936952,0.0012543738033934113
escape,3,0.1880680442771946,0.0
escape,4,0.11806518342466055,0.0
escape,5,0.024097180959926058,0.0
