purpose,bin,traveltime,time,cumulative_traveltime
escape,1,1.9805902158843335E-4,00:01,1.9805902158843335E-4
escape,2,3.080918113597852E-4,00:02,5.061508329482186E-4
escape,3,1.9805902158843335E-4,00:03,7.042098545366519E-4
escape,4,3.741114852225963E-4,00:04,0.0010783213397592482
escape,5,5.721705068110297E-4,00:05,0.0016504918465702779
escape,6,5.061508329482186E-4,00:06,0.0021566426795184964
escape,7,6.381901806738408E-4,00:07,0.002794832860192337
escape,8,4.4013115908540746E-4,00:08,0.0032349640192777447
escape,9,7.482229704451926E-4,00:09,0.003983186989722937
escape,10,6.381901806738408E-4,00:10,0.004621377170396778
escape,11,0.0010563147818049778,00:11,0.005677691952201755
escape,12,0.0010123016658964371,00:12,0.006689993618098192
escape,13,0.0013864131511190335,00:13,0.008076406769217226
escape,14,0.001474439382936115,00:14,0.00955084615215334
escape,15,0.001826544310204441,00:15,0.011377390462357782
escape,16,0.0024647344908782817,00:16,0.013842124953236064
escape,17,0.002618780396558174,00:17,0.016460905349794237
escape,18,0.0026848000704209857,00:18,0.019145705420215223
escape,19,0.0028608525340551483,00:19,0.02200655795427037
escape,20,0.0033890099249576375,00:20,0.025395567879228007
escape,21,0.003477036156774719,00:21,0.028872604036002725
escape,22,0.00354305583063753,00:22,0.03241565986664025
escape,23,0.0035210492726832597,00:23,0.03593670913932351
escape,24,0.003917167315860126,00:24,0.03985387645518364
escape,25,0.004313285359036993,00:25,0.04416716181422063
escape,26,0.004027200105631478,00:26,0.04819436191985211
escape,27,0.004181246011311371,00:27,0.05237560793116348
escape,28,0.004357298474945534,00:28,0.056732906406109014
escape,29,0.004357298474945534,00:29,0.06109020488105455
escape,30,0.004335291916991263,00:30,0.06542549679804581
escape,31,0.004555357496533967,00:31,0.06998085429457977
escape,32,0.00473140996016813,00:32,0.0747122642547479
escape,33,0.0045993706124425075,00:33,0.07931163486719041
escape,34,0.004951475539710834,00:34,0.08426311040690124
escape,35,0.0048194361919852114,00:35,0.08908254659888645
escape,36,0.005149534561299267,00:36,0.09423208116018572
escape,37,0.004797429634030941,00:37,0.09902951079421667
escape,38,0.004907462423802293,00:38,0.10393697321801895
escape,39,0.005039501771527915,00:39,0.10897647498954686
escape,40,0.005039501771527915,00:40,0.11401597676107478
escape,41,0.0052815739090248896,00:41,0.11929755067009967
escape,42,0.005105521445390726,00:42,0.1244030721154904
escape,43,0.004951475539710834,00:43,0.12935454765520124
escape,44,0.005017495213573645,00:44,0.13437204286877488
escape,45,0.004907462423802293,00:45,0.13927950529257718
escape,46,0.005435619814704782,00:46,0.14471512510728196
escape,47,0.004973482097665104,00:47,0.14968860720494706
escape,48,0.005127528003344997,00:48,0.15481613520829207
escape,49,0.004797429634030941,00:49,0.159613564842323
