purpose,bin,arrival,departure,traveltime,time
escape,10,0.009215959121290234,0.028012865843921802,0.13411045463877547,00:10
escape,20,0.030727467664301844,0.1534548440814837,0.028377854323972898,00:20
escape,30,0.04012592102561763,0.35276136596938656,0.023404886283276683,00:30
escape,40,0.04370737048611903,0.3286036909460045,0.029039395944065516,00:40
escape,50,0.037890366585304654,0.11809658507653352,0.03382986974473618,00:50
escape,60,0.029837808244177293,0.017724753062481464,0.028172548303944157,01:00
escape,70,0.02755663024385793,0.0013230832401852316,0.029427196204119807,01:10
escape,80,0.027214453543810024,2.281178000319365E-5,0.02324520382325433,01:20
escape,90,0.027214453543810024,0.0,0.021625567443027578,01:30
escape,100,0.027214453543810024,0.0,0.03141182106439765,01:40
escape,110,0.027237265323813216,0.0,0.031046832584346557,01:50
escape,120,0.02719164176380683,0.0,0.030408102744257134,02:00
escape,130,0.027214453543810024,0.0,0.019732189702762505,02:10
escape,140,0.027214453543810024,0.0,0.018728471382621986,02:20
escape,150,0.027214453543810024,0.0,0.011725254921641535,02:30
escape,160,0.02687227684376212,0.0,0.018774094942628373,02:40
escape,170,0.0183178593425645,0.0,0.022903027123206424,02:50
escape,180,0.0183178593425645,0.0,0.02062184912288706,03:00
escape,190,0.0183178593425645,0.0,0.01875128316262518,03:10
escape,200,0.018340671122567695,0.0,0.02043935488286151,03:20
escape,210,0.018340671122567695,0.0,0.019983119282797637,03:30
escape,220,0.0183178593425645,0.0,0.012021808061683053,03:40
escape,230,0.0183178593425645,0.0,0.016606975842324977,03:50
escape,240,0.01813536510253895,0.0,0.01781600018249424,04:00
escape,250,0.017793188402491045,0.0,0.023290827383260715,04:10
escape,260,0.017770376622487854,0.0,0.01900221274266031,04:20
escape,270,0.017770376622487854,0.0,0.022218673723110614,04:30
escape,280,0.017793188402491045,0.0,0.015329516162146133,04:40
escape,290,0.017770376622487854,0.0,0.025389511143554533,04:50
escape,300,0.017770376622487854,0.0,0.013276455961858703,05:00
escape,310,0.017770376622487854,0.0,0.008714099961219975,05:10
escape,320,0.017770376622487854,0.0,0.005452015420763282,05:20
escape,330,0.017793188402491045,0.0,0.009580947601341332,05:30
escape,340,0.01300271460182038,0.0,0.0035358259004950156,05:40
escape,350,0.00887378242124233,0.0,0.008120993681136938,05:50
escape,360,0.008896594201245523,0.0,0.010995277961539339,06:00
escape,370,0.00887378242124233,0.0,0.012044619841686246,06:10
escape,380,0.008896594201245523,0.0,0.012592102561762894,06:20
escape,390,0.008896594201245523,0.0,0.003056778520427949,06:30
escape,400,0.00887378242124233,0.0,0.006843534000958095,06:40
escape,410,0.008896594201245523,0.0,0.011246207541574469,06:50
escape,420,0.00887378242124233,0.0,0.00905627666126788,07:00
escape,430,0.008896594201245523,0.0,0.006843534000958095,07:10
escape,440,0.008896594201245523,0.0,0.007391016721034743,07:20
escape,450,0.00887378242124233,0.0,0.0125692907817597,07:30
escape,460,0.008896594201245523,0.0,0.007391016721034743,07:40
escape,470,0.008896594201245523,0.0,0.00800693478112097,07:50
escape,480,0.00887378242124233,0.0,0.009603759381344527,08:00
escape,490,0.008896594201245523,0.0,0.011497137121609598,08:10
escape,500,0.00887378242124233,0.0,0.009010653101261491,08:20
escape,510,0.008896594201245523,0.0,0.007208522481009193,08:30
escape,520,0.008896594201245523,0.0,0.008805347081232748,08:40
escape,530,0.00887378242124233,0.0,0.010949654401532952,08:50
escape,540,0.008896594201245523,0.0,0.011337454661587244,09:00
escape,550,0.00887378242124233,0.0,0.00743664028104113,09:10
escape,560,0.008896594201245523,0.0,0.0,09:20
escape,570,0.008896594201245523,0.0,0.0,09:30
escape,580,0.00887378242124233,0.0,0.0,09:40
escape,590,0.003649884800510984,0.0,0.0,09:50
