purpose,h,arrival,departure
escape,0,0.23511806518342465,0.998701613080698
escape,1,0.24739772452190753,0.001298386919301952
escape,2,0.22770185515283556,0.0
escape,3,0.17437996522963845,0.0
escape,4,0.10182434365440901,0.0
escape,5,0.01357804625778482,0.0
