purpose,bin,arrival,departure,traveltime,time
escape,10,0.002596773838603904,0.005237560793116348,0.2021082282520191,00:10
escape,20,0.005743711626064567,0.009572852710107611,0.10961466517022073,00:20
escape,30,0.015162518430492287,0.02420721374969741,0.07801324794788847,00:30
escape,40,0.03135934508483528,0.047050020906230054,0.04478334543694021,00:40
escape,50,0.03983186989722937,0.08298673004555357,0.03523249928478687,00:50
escape,60,0.0441231486983121,0.11727294733830682,0.04135032239607403,01:00
escape,70,0.04667590942100746,0.14746594485156578,0.03617878127682049,01:10
escape,80,0.04898659800620585,0.157170836909399,0.03356000088026232,01:20
escape,90,0.047534165181224004,0.14530930217204727,0.0425606830835589,01:30
escape,100,0.04656587663123611,0.11177130784973922,0.04341893884377544,01:40
escape,110,0.043947096234677935,0.07587861182632424,0.0413723289540283,01:50
escape,120,0.04163640764947955,0.04242864373583328,0.04885455865848023,02:00
escape,130,0.039369732180189694,0.02059813824519707,0.022622741576989944,02:10
escape,140,0.03932571906428116,0.00893466252943377,0.028476485992825862,02:20
escape,150,0.03963381087564094,0.0026848000704209857,0.028586518782597214,02:30
escape,160,0.03945775841200678,0.0010783213397592482,0.025967738386039038,02:40
escape,170,0.03884157478928721,2.8608525340551483E-4,0.028850597478048457,02:50
escape,180,0.03745516163816817,6.601967386281111E-5,0.026759974472392773,03:00
escape,190,0.03730111573248828,0.0,0.015690675821394776,03:10
escape,200,0.03712506326885412,0.0,0.015866728285028938,03:20
escape,210,0.03710305671089985,0.0,0.01593274795889175,03:30
escape,220,0.03184348935982923,0.0,0.013732092163464712,03:40
escape,230,0.026253823639444555,0.0,0.012015580643031624,03:50
escape,240,0.026231817081490284,0.0,0.008450518254439822,04:00
escape,250,0.025637640016724986,0.0,0.0,04:10
escape,260,0.02546158755309082,0.0,0.0,04:20
escape,270,0.023414977663343675,0.0,0.0,04:30
escape,280,0.02123632842587091,0.0,0.0,04:40
escape,290,0.021104289078145287,0.0,0.0,04:50
escape,300,0.016196826654342994,0.0,0.0,05:00
escape,310,0.008582557602165445,0.0,0.0,05:10
escape,320,0.008582557602165445,0.0,0.0,05:20
escape,330,0.005677691952201756,0.0,0.0,05:30
