purpose,h,arrival,departure
escape,0,0.10371690763847627,0.15756695495257586
escape,1,0.27241918091591294,0.6846680310732598
escape,2,0.24420677361853832,0.15633458770713674
escape,3,0.2050130939019828,0.0014304262670275741
escape,4,0.14033582007438217,0.0
escape,5,0.03430822385070751,0.0
