purpose,bin,arrival,departure,traveltime,time
escape,10,0.002530754164741093,0.004335291916991263,0.23852908166633657,00:10
escape,20,0.0038071345260887743,0.006095816553332893,0.13597852159943663,00:20
escape,30,0.009682885499878963,0.014634361039589797,0.051473339055038404,00:30
escape,40,0.019893928390660415,0.027134085957615368,0.045663607755111024,00:40
escape,50,0.032195594287097555,0.04429920116194626,0.04795228978235514,00:50
escape,60,0.039743843665412296,0.06877049360709492,0.03479236812570146,01:00
escape,70,0.04319887326423274,0.09770911731696046,0.0366189124359059,01:10
escape,80,0.04555357496533967,0.11986972117691072,0.038775555115424395,01:20
escape,90,0.04735811271758984,0.13063092801654894,0.040007922360863535,01:30
escape,100,0.04716005369600141,0.13082898703813736,0.04489337822671156,01:40
escape,110,0.04557558152329394,0.11584252107127924,0.04938271604938271,01:50
escape,120,0.04370502409718096,0.08967672366365177,0.024647344908782818,02:00
escape,130,0.04247265685174182,0.06472128694350916,0.02603375805990185,02:10
escape,140,0.041262296164256945,0.04152637485970819,0.025153495741731036,02:20
escape,150,0.040998217468805706,0.02363504324288638,0.023701062916749192,02:30
escape,160,0.04009594859268062,0.01181752162144319,0.03023701062916749,02:40
escape,170,0.03994190268700073,0.005083514887436456,0.03248167954050307,02:50
escape,180,0.03873154199951585,0.0020906230056556853,0.012851829845293898,03:00
escape,190,0.0375872009858938,8.142426443080038E-4,0.012873836403248167,03:10
escape,200,0.037037037037037035,2.8608525340551483E-4,0.013710085605510442,03:20
escape,210,0.037059043594991306,1.3203934772562222E-4,0.012345679012345678,03:30
escape,220,0.03710305671089985,4.401311590854075E-5,0.011135318324860808,03:40
escape,230,0.02898263682577408,2.2006557954270374E-5,0.01003499042714729,03:50
escape,240,0.026297836755353094,0.0,7.262164124909223E-4,04:00
escape,250,0.02535155476331947,0.0,0.0,04:10
escape,260,0.023833102264474812,0.0,0.0,04:20
escape,270,0.025659646574679253,0.0,0.0,04:30
escape,280,0.02286481371448692,0.0,0.0,04:40
escape,290,0.02130234809973372,0.0,0.0,04:50
escape,300,0.02068616447701415,0.0,0.0,05:00
escape,310,0.010431108470324156,0.0,0.0,05:10
escape,320,0.008648577276028257,0.0,0.0,05:20
escape,330,0.008516537928302634,0.0,0.0,05:30
escape,340,0.00473140996016813,0.0,0.0,05:40
