link_id,lane_km,Avg. speed limit,road_capacity_utilization,congestion_index,speed_performance_index,Simulated traffic volume,vol_car
0,0.88376379025308,50.000780212338334,0.0,1.0,1.0,0.0,0.0
2,0.3157281890426809,70.00625034205785,3.2076719576719556E-5,1.0,1.0,2.0,2.0
4,0.6016043705314077,50.000594110886944,1.7824074074074075E-5,1.0,1.0,1.0,1.0
6,0.5131505576026719,50.001136993710254,0.0,1.0,1.0,0.0,0.0
8,0.03653207699745162,50.00588486343188,0.0,1.0,1.0,0.0,0.0
9,0.03653207699745162,50.00588486343188,0.0,1.0,1.0,0.0,0.0
10,0.42003319721779653,50.66420494184166,0.18745949074074078,0.8169273916600672,0.8443400182328189,11170.0,11170.0
12,0.02994433853893412,50.02302493743055,0.0,1.0,1.0,0.0,0.0
13,0.02994433853893412,50.02302493743055,0.0,1.0,1.0,0.0,0.0
14,0.03653207699745162,48.773722368914505,0.0023527777777777774,0.9625904135406281,0.9753616541625124,132.0,132.0
15,0.03653207699745162,50.00588486343188,0.0,1.0,1.0,0.0,0.0
16,1.59339228551032,50.000106584822284,0.0,1.0,1.0,0.0,0.0
17,1.59339228551032,50.000106584822284,0.0,1.0,1.0,0.0,0.0
18,1.9317042812326026,60.00013297818303,0.0,1.0,1.0,0.0,0.0
20,0.6361727471132728,59.94887431253837,3.69212962962963E-4,0.9991136376354662,0.9991136376354662,22.0,22.0
22,0.1092140930199706,70.00903398716065,0.0,1.0,1.0,0.0,0.0
24,0.3125562400480085,59.615117230687915,0.14543584656084654,0.8327181266693575,0.8516285183059181,9068.0,9068.0
26,0.019157259413579392,48.21933528435776,0.007575231481481483,0.9436961528067128,0.9627877913975449,425.0,425.0
28,0.8187464748017953,49.96495226399088,9.268518518518516E-4,0.9992706570734231,0.9992706570734231,52.0,52.0
30,0.036365591175723355,52.34249879486164,0.15203182870370366,0.8581275170714462,0.8716628658478378,9059.0,9059.0
32,0.08286339345864395,40.00378388777233,0.0,1.0,1.0,0.0,0.0
34,0.12153656527525922,49.90209028735233,0.0076999999999999985,0.9979732632666913,0.9979732632666913,432.0,432.0
36,0.3416098612215453,50.00388307707421,0.0,1.0,1.0,0.0,0.0
37,0.3416098612215453,50.00388307707421,0.0,1.0,1.0,0.0,0.0
38,0.2436087502030316,50.00521728423502,0.0,1.0,1.0,0.0,0.0
39,0.2436087502030316,50.00521728423502,0.0,1.0,1.0,0.0,0.0
40,0.08848807171249772,50.00895732574439,0.0,1.0,1.0,0.0,0.0
41,0.08848807171249772,50.00895732574439,0.0,1.0,1.0,0.0,0.0
42,0.3822012516843994,50.00089054669081,0.0,1.0,1.0,0.0,0.0
43,0.3822012516843994,50.00089054669081,0.0,1.0,1.0,0.0,0.0
44,0.36961748498451935,50.00086224050315,0.0,1.0,1.0,0.0,0.0
45,0.36961748498451935,50.00086224050315,0.0,1.0,1.0,0.0,0.0
46,0.02639854817710854,49.89133994118954,0.0035469907407407407,0.9974760141463402,0.9974760141463402,199.0,199.0
48,0.09078473584371484,50.00383247205836,0.0,1.0,1.0,0.0,0.0
50,0.033938115609646546,50.031620063361,0.0,1.0,1.0,0.0,0.0
