purpose,h,arrival,departure
escape,0,0.24333325729406666,0.998585669639802
escape,1,0.2733079362182631,0.0014143303601980063
escape,2,0.19237174076693203,0.0
escape,3,0.05331112986746356,0.0
escape,4,0.05333394164746675,0.0
escape,5,0.05333394164746675,0.0
escape,6,0.05331112986746356,0.0
escape,7,0.05333394164746675,0.0
escape,8,0.02436298104341082,0.0
