purpose,bin,arrival,departure,traveltime,time
escape,10,0.008956669087388042,0.029862899143944896,0.09528839594199072,00:10
escape,20,0.028080367949648997,0.1556743909685086,0.03969983054950375,00:20
escape,30,0.03525450584274114,0.35835478972733875,0.03558460421205519,00:30
escape,40,0.03886358134724148,0.3214497920380273,0.029730859796219273,00:40
escape,50,0.03523249928478687,0.11711890143262692,0.02772826302238067,00:50
escape,60,0.029092669615545432,0.016372879117977156,0.02735415153715807,01:00
escape,70,0.026803987588301315,0.0011663475715763298,0.025791685922404876,01:10
escape,80,0.026209810523536013,0.0,0.024075174401971787,01:20
escape,90,0.026275830197398826,0.0,0.027376158095112343,01:30
escape,100,0.026275830197398826,0.0,0.026892013820118396,01:40
escape,110,0.026231817081490284,0.0,0.026363856429215907,01:50
escape,120,0.0255496137849079,0.0,0.028762571246231376,02:00
escape,130,0.023525010453115027,0.0,0.025043462951959684,02:10
escape,140,0.02609977773376466,0.0,0.02422922030765168,02:20
escape,150,0.026275830197398826,0.0,0.027222112189432452,02:30
escape,160,0.026253823639444555,0.0,0.026165797407627474,02:40
escape,170,0.026253823639444555,0.0,0.027860302370106293,02:50
escape,180,0.026253823639444555,0.0,0.02420721374969741,03:00
escape,190,0.026231817081490284,0.0,0.029114676173499703,03:10
escape,200,0.026275830197398826,0.0,0.029246715521225326,03:20
escape,210,0.026253823639444555,0.0,0.026209810523536013,03:30
escape,220,0.026231817081490284,0.0,0.024339253097423033,03:40
escape,230,0.026275830197398826,0.0,0.022754780924715567,03:50
escape,240,0.026253823639444555,0.0,0.02194053828040756,04:00
escape,250,0.026253823639444555,0.0,0.023414977663343675,04:10
escape,260,0.026253823639444555,0.0,0.019123698862260955,04:20
escape,270,0.024471292445148653,0.0,0.02418520719174314,04:30
escape,280,0.022952839946304,0.0,0.0247353711405999,04:40
escape,290,0.02231464976563016,0.0,0.022050571070178913,04:50
escape,300,0.021676459584956318,0.0,0.01815541031227306,05:00
escape,310,0.021060275962236745,0.0,0.027134085957615368,05:10
escape,320,0.02183050549063621,0.0,0.028674545014414295,05:20
escape,330,0.02286481371448692,0.0,0.02242468255540151,05:30
escape,340,0.022270636649721617,0.0,0.020356066107700094,05:40
escape,350,0.02310688585198389,0.0,0.020268039875883014,05:50
escape,360,0.02231464976563016,0.0,0.008098413327171497,06:00
escape,370,0.021346361215642262,0.0,0.0066019673862811115,06:10
escape,380,0.019101692304306684,0.0,0.010739200281683943,06:20
escape,390,0.014700380713452608,0.0,0.0010563147818049778,06:30
escape,400,0.008626570718073986,0.0,0.0,06:40
escape,410,0.008582557602165445,0.0,0.0,06:50
escape,420,0.005259567351070619,0.0,0.0,07:00
