purpose,h,arrival,departure
escape,0,0.17272947338306816,0.998371514711384
escape,1,0.15780902709007283,0.0016284852886160077
escape,2,0.15433199093329814,0.0
escape,3,0.15752294183666732,0.0
escape,4,0.14456107920160208,0.0
escape,5,0.1334697739926498,0.0
escape,6,0.07957571356264166,0.0
