purpose,h,arrival,departure
escape,0,0.17492038584021785,0.9989154013015185
escape,1,0.19725850371532747,0.0010845986984815619
escape,2,0.14411316748973094,0.0
escape,3,0.1360132921031984,0.0
escape,4,0.10790603221488901,0.0
escape,5,0.10022153505330687,0.0
escape,6,0.0539299395393917,0.0
escape,7,0.053953016107444504,0.0
escape,8,0.031684127936493285,0.0
