bin,cumulative_traveltime_dijkstra-fastest-path
1,2.2006557954270377e-05
2,0.00013203934772562225
3,0.00030809181135978527
4,0.0005941770647653001
5,0.0011223344556677
6,0.0014524328249818
7,0.0017825311942959
8,0.0020466098897471
9,0.0022666754692898
10,0.0025967738386039
11,0.0029928918817807
12,0.003344996809049
13,0.0038951607579058
14,0.0044233181488083
15,0.0050174952135736
16,0.0057437116260645
17,0.0063158821328755
18,0.0070420985453665
19,0.007570255936269
20,0.0083404854646684
21,0.0095068330362448
22,0.0102770625646442
23,0.0114654166941748
24,0.0128518298452939
25,0.014414295460047
26,0.0159107414009374
27,0.0175612332475077
28,0.0194317906736207
29,0.0210602759622367
30,0.0235030038951607
31,0.0257036596905877
32,0.0282784269712374
33,0.0313813516427895
34,0.0344402631984331
35,0.0375872009858938
36,0.0407341387733544
37,0.044035122466495
38,0.0474681455073612
39,0.0513412997073127
40,0.054862348979996
41,0.0586474769481305
42,0.062432604916265
43,0.066173719768491
44,0.0698928280627627
45,0.0737659822627142
46,0.0780352545058427
47,0.0820624546114742
48,0.0863757399705112
49,0.0906670187715939
50,0.0946942188772254
51,0.0988754648885368
52,0.1033648027112079
53,0.1076340749543364
54,0.111837327523602
55,0.1163486719042274
56,0.12079399661099
57,0.1253933672234326
58,0.1296406329086068
59,0.1343720428687749
60,0.1388173675755375
61,0.1435707840936599
62,0.1485222596333708
63,0.1531216302458133
64,0.1577650139741643
65,0.1624744173763782
66,0.1670077683149579
67,0.1717171717171717
68,0.1763165423296142
69,0.1807838735943311
70,0.1854932769965449
71,0.1903127131885301
72,0.1951541559384696
73,0.200149644594089
74,0.2048590479963029
75,0.209920556325785
76,0.2146299597279989
77,0.2197354811733896
78,0.224730969829009
79,0.2296384322528113
80,0.2344798750027508
81,0.2393873374265531
82,0.2442507867344468
83,0.2488941704627979
84,0.253867652560463
85,0.258511036288814
86,0.2633524790387535
87,0.2679958627671046
88,0.2726832596113642
89,0.2772826302238067
90,0.2820140401839748
91,0.2864813714486917
92,0.2913008076406769
93,0.2959882044849365
94,0.3005435619814705
95,0.3053629981734557
96,0.3098523359961269
97,0.3148478246517462
98,0.3193811755903259
99,0.3241565986664026
100,0.328579916815211
101,0.3327831693844766
102,0.3372505006491935
103,0.341607799124139
104,0.3458770713672675
105,0.3503444026319843
106,0.3550978191501067
107,0.3595431438568693
108,0.3639224488897691
109,0.3683017539226689
110,0.3725270130498889
111,0.3768843115248344
112,0.3810435509781915
113,0.3851587773156401
114,0.3893400233269514
115,0.3934992627803085
116,0.3978125481393455
117,0.4020378072665654
118,0.4060870139301512
119,0.4102902664994168
120,0.4141634206993684
121,0.4181686142470456
122,0.4221958143526771
123,0.4260029488787659
124,0.4298100834048546
125,0.4339033031843489
126,0.4378864901740719
